candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_score,baseline_score,run_id,run_dir
phase1_b20_learning,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,0.0,0.0,0.3670000000000009,2.701906795258786,-0.036700000000003286,False,5943.0,5943.0,13.95,13.582999999999998,39.00099999999999,39.037699999999994,20260613-221436_candidate_phase1_b20_learning_trial1_pcitc_ae316b09,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221436_candidate_phase1_b20_learning_trial1_pcitc_ae316b09
phase1_b20_learning,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,2.0,0.033653037186606095,0.3670000000000009,2.701906795258786,-0.05670000000000641,False,5945.0,5943.0,13.95,13.582999999999998,38.98099999999999,39.037699999999994,20260613-221445_candidate_phase1_b20_learning_trial2_pcitc_aa44bb75,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221445_candidate_phase1_b20_learning_trial2_pcitc_aa44bb75
phase1_b20_learning,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,1.0,0.016826518593303048,0.0840000000000014,0.6184200839284504,-0.01839999999999975,False,5944.0,5943.0,13.667,13.582999999999998,39.019299999999994,39.037699999999994,20260613-221453_candidate_phase1_b20_learning_trial3_pcitc_62a9dfc0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221453_candidate_phase1_b20_learning_trial3_pcitc_62a9dfc0
phase1_b20_learning,destc.bench,1,True,False,False,100.0,100.0,0.0,5.666666666666686,1.631477927063345,0.31666666666667,1.3818382812841061,-0.08833333333333826,False,353.0,347.3333333333333,23.233,22.91633333333333,94.1467,94.23503333333333,20260613-221502_candidate_phase1_b20_learning_trial1_destc_7595a54b,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221502_candidate_phase1_b20_learning_trial1_destc_7595a54b
phase1_b20_learning,destc.bench,2,True,False,False,100.0,100.0,0.0,-4.333333333333314,-1.2476007677543133,2.733666666666668,11.928900784011411,-0.23003333333333842,False,343.0,347.3333333333333,25.65,22.91633333333333,94.005,94.23503333333333,20260613-221516_candidate_phase1_b20_learning_trial2_destc_a4eada02,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221516_candidate_phase1_b20_learning_trial2_destc_a4eada02
phase1_b20_learning,destc.bench,3,True,False,False,100.0,100.0,0.0,6.666666666666686,1.9193857965451109,0.6836666666666709,2.9833161209617782,-0.13503333333333956,False,354.0,347.3333333333333,23.6,22.91633333333333,94.1,94.23503333333333,20260613-221531_candidate_phase1_b20_learning_trial3_destc_01ca6a43,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221531_candidate_phase1_b20_learning_trial3_destc_01ca6a43
phase1_b20_learning,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,-1.3333333333339397,-0.012433944668951877,6.821666666666665,18.23422492292888,-0.6688333333333283,False,10722.0,10723.333333333334,44.233,37.41133333333333,-17.081300000000002,-16.412466666666674,20260613-221545_candidate_phase1_b20_learning_trial1_DMAtc_f056a3af,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221545_candidate_phase1_b20_learning_trial1_DMAtc_f056a3af
phase1_b20_learning,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,-0.33333333333393966,-0.00310848616724221,6.205666666666666,16.58766505693462,-0.6172333333333313,False,10723.0,10723.333333333334,43.617,37.41133333333333,-17.029700000000005,-16.412466666666674,20260613-221612_candidate_phase1_b20_learning_trial2_DMAtc_a0ea37e3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221612_candidate_phase1_b20_learning_trial2_DMAtc_a0ea37e3
phase1_b20_learning,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,-0.33333333333393966,-0.00310848616724221,5.271666666666668,14.091095389988778,-0.5238333333333323,False,10723.0,10723.333333333334,42.683,37.41133333333333,-16.936300000000006,-16.412466666666674,20260613-221638_candidate_phase1_b20_learning_trial3_DMAtc_a3a9173d,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221638_candidate_phase1_b20_learning_trial3_DMAtc_a3a9173d
reverse_phase2_b10,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,79.0,1.3292949688709406,-2.1499999999999986,-15.828609291025538,-0.5749999999999957,False,6022.0,5943.0,11.433,13.582999999999998,38.4627,39.037699999999994,20260613-221704_candidate_reverse_phase2_b10_trial1_pcitc_c653e39e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221704_candidate_reverse_phase2_b10_trial1_pcitc_c653e39e
reverse_phase2_b10,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,79.0,1.3292949688709406,-1.7829999999999977,-13.12670249576675,-0.611699999999999,False,6022.0,5943.0,11.8,13.582999999999998,38.425999999999995,39.037699999999994,20260613-221711_candidate_reverse_phase2_b10_trial2_pcitc_9034e567,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221711_candidate_reverse_phase2_b10_trial2_pcitc_9034e567
reverse_phase2_b10,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,79.0,1.3292949688709406,-1.8999999999999986,-13.988073326952799,-0.6000000000000014,False,6022.0,5943.0,11.683,13.582999999999998,38.43769999999999,39.037699999999994,20260613-221718_candidate_reverse_phase2_b10_trial3_pcitc_7be9dce5,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221718_candidate_reverse_phase2_b10_trial3_pcitc_7be9dce5
reverse_phase2_b10,destc.bench,1,True,False,False,100.0,100.0,0.0,72.66666666666669,20.92130518234166,-10.716333333333331,-46.762862005265525,0.3449666666666644,True,420.0,347.3333333333333,12.2,22.91633333333333,94.58,94.23503333333333,20260613-221725_candidate_reverse_phase2_b10_trial1_destc_b394d6c7,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221725_candidate_reverse_phase2_b10_trial1_destc_b394d6c7
reverse_phase2_b10,destc.bench,2,True,False,False,100.0,100.0,0.0,72.66666666666669,20.92130518234166,-11.36633333333333,-49.5992668984276,0.40996666666666215,True,420.0,347.3333333333333,11.55,22.91633333333333,94.645,94.23503333333333,20260613-221733_candidate_reverse_phase2_b10_trial2_destc_03f12921,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221733_candidate_reverse_phase2_b10_trial2_destc_03f12921
reverse_phase2_b10,destc.bench,3,True,False,False,100.0,100.0,0.0,72.66666666666669,20.92130518234166,-10.41633333333333,-45.45375205457533,0.3149666666666633,True,420.0,347.3333333333333,12.5,22.91633333333333,94.55,94.23503333333333,20260613-221740_candidate_reverse_phase2_b10_trial3_destc_2a9fc6e1,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221740_candidate_reverse_phase2_b10_trial3_destc_2a9fc6e1
reverse_phase2_b10,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,233.66666666666606,2.17904880323282,2.5386666666666713,6.7858224780369705,-2.5905333333333367,False,10957.0,10723.333333333334,39.95,37.41133333333333,-19.00300000000001,-16.412466666666674,20260613-221747_candidate_reverse_phase2_b10_trial1_DMAtc_dc31fd17,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221747_candidate_reverse_phase2_b10_trial1_DMAtc_dc31fd17
reverse_phase2_b10,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,233.66666666666606,2.17904880323282,2.8556666666666715,7.633159292193109,-2.6222333333333374,False,10957.0,10723.333333333334,40.267,37.41133333333333,-19.03470000000001,-16.412466666666674,20260613-221812_candidate_reverse_phase2_b10_trial2_DMAtc_54f06922,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221812_candidate_reverse_phase2_b10_trial2_DMAtc_54f06922
reverse_phase2_b10,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,233.66666666666606,2.17904880323282,2.5386666666666713,6.7858224780369705,-2.5905333333333367,False,10957.0,10723.333333333334,39.95,37.41133333333333,-19.00300000000001,-16.412466666666674,20260613-221836_candidate_reverse_phase2_b10_trial3_DMAtc_1cce3732,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221836_candidate_reverse_phase2_b10_trial3_DMAtc_1cce3732
