candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,aborted_delta,redundant_delta,backtracking_delta,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_aborted_faults,baseline_aborted_faults,candidate_redundant_faults,baseline_redundant_faults,candidate_backtrackings,baseline_backtrackings,candidate_score,baseline_score,fault_ordering_mode,adaptive_phase2_enabled,adaptive_phase2_profile_faults,adaptive_phase2_attempted_faults,adaptive_phase2_skipped_faults,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,run_id,run_dir
global_phase2_b10_reference,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,22.33333333333303,0.3756868902097067,-0.9556666666666676,-7.462841971002428,0.0,0.0,11.0,-0.12776666666667325,False,5967.0,5944.666666666667,11.85,12.805666666666667,1.0,1.0,131.0,131.0,145.0,134.0,38.97099999999999,39.09876666666666,default,True,0,0,0,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260616-160646_candidate_global_phase2_b10_reference_trial3_pcitc_8da90fac,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160646_candidate_global_phase2_b10_reference_trial3_pcitc_8da90fac
global_phase2_b10_reference,destc.bench,1,True,False,False,100.0,100.0,0.0,39.333333333333314,11.184834123222743,-4.4833333333333325,-25.140186915887845,0.0,0.0,0.0,0.05500000000000682,True,391.0,351.6666666666667,13.35,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.75500000000001,94.7,default,True,0,0,0,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260616-160653_candidate_global_phase2_b10_reference_trial1_destc_37e05dd5,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160653_candidate_global_phase2_b10_reference_trial1_destc_37e05dd5
global_phase2_b10_reference,destc.bench,2,True,False,False,100.0,100.0,0.0,39.333333333333314,11.184834123222743,-4.200333333333333,-23.553271028037383,0.0,0.0,0.0,0.026700000000005275,True,391.0,351.6666666666667,13.633,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.72670000000001,94.7,default,True,0,0,0,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260616-160701_candidate_global_phase2_b10_reference_trial2_destc_0180c57e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160701_candidate_global_phase2_b10_reference_trial2_destc_0180c57e
global_phase2_b10_reference,destc.bench,3,True,False,False,100.0,100.0,0.0,41.333333333333314,11.753554502369662,-4.450333333333333,-24.955140186915887,0.0,0.0,0.0,0.03169999999998652,True,393.0,351.6666666666667,13.383,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.73169999999999,94.7,default,True,0,0,0,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260616-160709_candidate_global_phase2_b10_reference_trial3_destc_bbac2aa4,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160709_candidate_global_phase2_b10_reference_trial3_destc_bbac2aa4
global_phase2_b10_reference,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,84.33333333333394,0.7864225544745325,4.3386666666666684,12.070516446727815,0.0,0.0,23749.0,-1.277199999999997,False,10808.0,10723.666666666666,40.283,35.94433333333333,2159.0,2159.0,2071.0,2071.0,48209.0,24460.0,-17.546300000000002,-16.269100000000005,default,True,0,0,0,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260616-160717_candidate_global_phase2_b10_reference_trial1_DMAtc_236901da,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160717_candidate_global_phase2_b10_reference_trial1_DMAtc_236901da
global_phase2_b10_reference,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,106.33333333333394,0.9915762643374525,4.805666666666667,13.369747665371456,0.0,0.0,23749.0,-1.5438999999999936,False,10830.0,10723.666666666666,40.75,35.94433333333333,2159.0,2159.0,2071.0,2071.0,48209.0,24460.0,-17.813,-16.269100000000005,default,True,0,0,0,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260616-160742_candidate_global_phase2_b10_reference_trial2_DMAtc_b265e32f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160742_candidate_global_phase2_b10_reference_trial2_DMAtc_b265e32f
global_phase2_b10_reference,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,90.33333333333394,0.8423735662553288,5.138666666666666,14.29618020457559,0.0,0.0,23749.0,-1.4171999999999976,False,10814.0,10723.666666666666,41.083,35.94433333333333,2159.0,2159.0,2071.0,2071.0,48209.0,24460.0,-17.686300000000003,-16.269100000000005,default,True,0,0,0,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260616-160806_candidate_global_phase2_b10_reference_trial3_DMAtc_cab58a1d,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160806_candidate_global_phase2_b10_reference_trial3_DMAtc_cab58a1d
global_phase2_b20_reference,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,23.33333333333303,0.3925086912638729,-0.8386666666666667,-6.549183955019913,0.0,0.0,21.0,-0.14946666666666886,False,5968.0,5944.666666666667,11.967,12.805666666666667,1.0,1.0,131.0,131.0,155.0,134.0,38.949299999999994,39.09876666666666,default,True,0,0,0,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260616-160831_candidate_global_phase2_b20_reference_trial1_pcitc_1020e958,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160831_candidate_global_phase2_b20_reference_trial1_pcitc_1020e958
global_phase2_b20_reference,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,26.33333333333303,0.4429740944263715,-0.7886666666666677,-6.1587318114376535,0.0,0.0,21.0,-0.18446666666667255,False,5971.0,5944.666666666667,12.017,12.805666666666667,1.0,1.0,131.0,131.0,155.0,134.0,38.91429999999999,39.09876666666666,default,True,0,0,0,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260616-160838_candidate_global_phase2_b20_reference_trial2_pcitc_de4f14d0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160838_candidate_global_phase2_b20_reference_trial2_pcitc_de4f14d0
global_phase2_b20_reference,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,32.33333333333303,0.5439049007513687,-0.6556666666666668,-5.120129109508812,0.0,0.0,21.0,-0.2577666666666758,False,5977.0,5944.666666666667,12.15,12.805666666666667,1.0,1.0,131.0,131.0,155.0,134.0,38.84099999999999,39.09876666666666,default,True,0,0,0,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260616-160846_candidate_global_phase2_b20_reference_trial3_pcitc_4f97c176,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160846_candidate_global_phase2_b20_reference_trial3_pcitc_4f97c176
global_phase2_b20_reference,destc.bench,1,True,False,False,100.0,100.0,0.0,43.333333333333314,12.32227488151658,-4.033333333333331,-22.616822429906534,0.0,0.0,0.0,-0.030000000000001137,False,395.0,351.6666666666667,13.8,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.67,94.7,default,True,0,0,0,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260616-160853_candidate_global_phase2_b20_reference_trial1_destc_759e212b,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160853_candidate_global_phase2_b20_reference_trial1_destc_759e212b
global_phase2_b20_reference,destc.bench,2,True,False,False,100.0,100.0,0.0,38.333333333333314,10.900473933649284,-3.5333333333333314,-19.81308411214952,0.0,0.0,0.0,-0.030000000000015348,False,390.0,351.6666666666667,14.3,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.66999999999999,94.7,default,True,0,0,0,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260616-160901_candidate_global_phase2_b20_reference_trial2_destc_ae7a5165,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160901_candidate_global_phase2_b20_reference_trial2_destc_ae7a5165
global_phase2_b20_reference,destc.bench,3,True,False,False,100.0,100.0,0.0,45.333333333333314,12.890995260663502,-4.133333333333333,-23.17757009345794,0.0,0.0,0.0,-0.04000000000000625,False,397.0,351.6666666666667,13.7,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.66,94.7,default,True,0,0,0,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260616-160910_candidate_global_phase2_b20_reference_trial3_destc_bc5db9d0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160910_candidate_global_phase2_b20_reference_trial3_destc_bc5db9d0
global_phase2_b20_reference,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,84.33333333333394,0.7864225544745325,9.372666666666667,26.075505642984986,-908.0,908.0,40885.0,-1.7805999999999962,False,10808.0,10723.666666666666,45.317,35.94433333333333,1251.0,2159.0,2979.0,2071.0,65345.0,24460.0,-18.0497,-16.269100000000005,default,True,0,0,0,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260616-160918_candidate_global_phase2_b20_reference_trial1_DMAtc_a3d10605,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160918_candidate_global_phase2_b20_reference_trial1_DMAtc_a3d10605
global_phase2_b20_reference,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,84.33333333333394,0.7864225544745325,9.455666666666666,26.30641825786169,-908.0,908.0,40885.0,-1.7888999999999946,False,10808.0,10723.666666666666,45.4,35.94433333333333,1251.0,2159.0,2979.0,2071.0,65345.0,24460.0,-18.058,-16.269100000000005,default,True,0,0,0,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260616-160946_candidate_global_phase2_b20_reference_trial2_DMAtc_4918d431,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160946_candidate_global_phase2_b20_reference_trial2_DMAtc_4918d431
global_phase2_b20_reference,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,97.33333333333394,0.907649746666258,8.638666666666666,24.03345914515964,-908.0,908.0,40885.0,-1.8372000000000064,False,10821.0,10723.666666666666,44.583,35.94433333333333,1251.0,2159.0,2979.0,2071.0,65345.0,24460.0,-18.10630000000001,-16.269100000000005,default,True,0,0,0,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260616-161013_candidate_global_phase2_b20_reference_trial3_DMAtc_c6095e5f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-161013_candidate_global_phase2_b20_reference_trial3_DMAtc_c6095e5f
