candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,aborted_delta,redundant_delta,backtracking_delta,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_aborted_faults,baseline_aborted_faults,candidate_redundant_faults,baseline_redundant_faults,candidate_backtrackings,baseline_backtrackings,candidate_score,baseline_score,fault_ordering_mode,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,run_id,run_dir
history_ordering_c1,destc.bench,3,True,False,False,100.0,100.0,0.0,-0.3333333333333144,-0.09596928982724984,-7.29933333333333,-31.85209966690423,0.0,0.0,0.0,0.7332666666666654,True,347.0,347.3333333333333,15.617,22.91633333333333,0.0,0.0,0.0,0.0,1.0,1.0,94.9683,94.23503333333333,history,760.8634020618557,759.8634020618557,74190,True,1,False,1.0,20260615-221556_candidate_history_ordering_c1_trial3_destc_01aba4c1,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221556_candidate_history_ordering_c1_trial3_destc_01aba4c1
history_ordering_c1,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,36.66666666666606,0.34193347839601546,-11.011333333333333,-29.433148600245918,0.0,0.0,-17396.0,0.7344666666666626,True,10760.0,10723.333333333334,26.4,37.41133333333333,2159.0,2159.0,2071.0,2071.0,7064.0,24460.0,-15.678000000000011,-16.412466666666674,history,6.717012145009588,5.717012145009588,14685,True,1,False,1.0,20260615-221605_candidate_history_ordering_c1_trial1_DMAtc_7f033aeb,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221605_candidate_history_ordering_c1_trial1_DMAtc_7f033aeb
history_ordering_c1,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,36.66666666666606,0.34193347839601546,-9.24433333333333,-24.709980932694183,0.0,0.0,-17396.0,0.5577666666666623,True,10760.0,10723.333333333334,28.167,37.41133333333333,2159.0,2159.0,2071.0,2071.0,7064.0,24460.0,-15.854700000000012,-16.412466666666674,history,6.717012145009588,5.717012145009588,14685,True,1,False,1.0,20260615-221621_candidate_history_ordering_c1_trial2_DMAtc_b47cd7f2,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221621_candidate_history_ordering_c1_trial2_DMAtc_b47cd7f2
history_ordering_c1,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,34.66666666666606,0.32328256139259615,-8.11133333333333,-21.68148689345474,0.0,0.0,-17396.0,0.4644666666666737,True,10758.0,10723.333333333334,29.3,37.41133333333333,2159.0,2159.0,2071.0,2071.0,7064.0,24460.0,-15.948,-16.412466666666674,history,6.717012145009588,5.717012145009588,14685,True,1,False,1.0,20260615-221638_candidate_history_ordering_c1_trial3_DMAtc_23ac79ab,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221638_candidate_history_ordering_c1_trial3_DMAtc_23ac79ab
stem_first_reference,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-20.0,-0.3365303718660609,-2.182999999999998,-16.071560038283135,0.0,0.0,-33.0,0.418299999999995,True,5923.0,5943.0,11.4,13.582999999999998,1.0,1.0,131.0,131.0,101.0,134.0,39.45599999999999,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,True,1.0,20260615-221656_candidate_stem_first_reference_trial1_pcitc_dacb01d3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221656_candidate_stem_first_reference_trial1_pcitc_dacb01d3
stem_first_reference,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-21.0,-0.35335689045936397,-2.099999999999998,-15.460502098210984,0.0,0.0,-33.0,0.4200000000000017,True,5922.0,5943.0,11.483,13.582999999999998,1.0,1.0,131.0,131.0,101.0,134.0,39.457699999999996,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,True,1.0,20260615-221703_candidate_stem_first_reference_trial2_pcitc_5882d520,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221703_candidate_stem_first_reference_trial2_pcitc_5882d520
stem_first_reference,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-22.0,-0.370183409052667,-2.099999999999998,-15.460502098210984,0.0,0.0,-33.0,0.4299999999999997,True,5921.0,5943.0,11.483,13.582999999999998,1.0,1.0,131.0,131.0,101.0,134.0,39.467699999999994,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,True,1.0,20260615-221710_candidate_stem_first_reference_trial3_pcitc_5fb1499b,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221710_candidate_stem_first_reference_trial3_pcitc_5fb1499b
stem_first_reference,destc.bench,1,True,False,False,100.0,100.0,0.0,44.666666666666686,12.859884836852215,-10.816333333333331,-47.19923198882892,0.0,0.0,-1.0,0.6349666666666707,True,392.0,347.3333333333333,12.1,22.91633333333333,0.0,0.0,0.0,0.0,0.0,1.0,94.87,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,True,1.0,20260615-221717_candidate_stem_first_reference_trial1_destc_cb9d0002,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221717_candidate_stem_first_reference_trial1_destc_cb9d0002
stem_first_reference,destc.bench,2,True,False,False,100.0,100.0,0.0,39.666666666666686,11.420345489443385,-10.99933333333333,-47.99778905874994,0.0,0.0,-1.0,0.7032666666666643,True,387.0,347.3333333333333,11.917,22.91633333333333,0.0,0.0,0.0,0.0,0.0,1.0,94.9383,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,True,1.0,20260615-221724_candidate_stem_first_reference_trial2_destc_f7e59d80,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221724_candidate_stem_first_reference_trial2_destc_f7e59d80
stem_first_reference,destc.bench,3,True,False,False,100.0,100.0,0.0,40.666666666666686,11.70825335892515,-10.44933333333333,-45.59775414915126,0.0,0.0,-1.0,0.6382666666666665,True,388.0,347.3333333333333,12.467,22.91633333333333,0.0,0.0,0.0,0.0,0.0,1.0,94.8733,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,True,1.0,20260615-221732_candidate_stem_first_reference_trial3_destc_48a407b0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221732_candidate_stem_first_reference_trial3_destc_48a407b0
