candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_score,baseline_score,fault_ordering_mode,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,run_id,run_dir
adaptive_c1_ordering_default,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,1.0,0.016826518593303048,-0.6159999999999979,-4.535080615475211,0.051600000000000534,True,5944.0,5943.0,12.967,13.582999999999998,39.089299999999994,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,20260615-214617_candidate_adaptive_c1_ordering_default_trial1_pcitc_d4d7b4d9,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214617_candidate_adaptive_c1_ordering_default_trial1_pcitc_d4d7b4d9
adaptive_c1_ordering_default,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,2.0,0.033653037186606095,-0.565999999999999,-4.166973422660671,0.036599999999999966,True,5945.0,5943.0,13.017,13.582999999999998,39.074299999999994,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,20260615-214624_candidate_adaptive_c1_ordering_default_trial2_pcitc_d2b0d559,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214624_candidate_adaptive_c1_ordering_default_trial2_pcitc_d2b0d559
adaptive_c1_ordering_default,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,1.0,0.016826518593303048,-0.2829999999999977,-2.083486711330323,0.018300000000003536,True,5944.0,5943.0,13.3,13.582999999999998,39.056,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,20260615-214632_candidate_adaptive_c1_ordering_default_trial3_pcitc_0b2b817e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214632_candidate_adaptive_c1_ordering_default_trial3_pcitc_0b2b817e
adaptive_c1_ordering_default,destc.bench,1,True,False,False,100.0,100.0,0.0,2.6666666666666856,0.7677543186180478,-2.833333333333332,-12.363816200962919,0.2566666666666606,True,350.0,347.3333333333333,20.083,22.91633333333333,94.4917,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,20260615-214640_candidate_adaptive_c1_ordering_default_trial1_destc_034bc459,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214640_candidate_adaptive_c1_ordering_default_trial1_destc_034bc459
adaptive_c1_ordering_default,destc.bench,2,True,False,False,100.0,100.0,0.0,13.666666666666686,3.934740882917472,-6.033333333333331,-26.32765567499163,0.46666666666666856,True,361.0,347.3333333333333,16.883,22.91633333333333,94.7017,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,20260615-214652_candidate_adaptive_c1_ordering_default_trial2_destc_7e306b95,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214652_candidate_adaptive_c1_ordering_default_trial2_destc_7e306b95
adaptive_c1_ordering_default,destc.bench,3,True,False,False,100.0,100.0,0.0,14.666666666666686,4.2226487523992375,-6.86633333333333,-29.962617638074722,0.5399666666666576,True,362.0,347.3333333333333,16.05,22.91633333333333,94.77499999999999,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,20260615-214703_candidate_adaptive_c1_ordering_default_trial3_destc_57ff4dc3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214703_candidate_adaptive_c1_ordering_default_trial3_destc_57ff4dc3
adaptive_c1_ordering_default,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,0.6666666666660603,0.006216972334467457,-1.1943333333333328,-3.192437229360086,0.11276666666666202,True,10724.0,10723.333333333334,36.217,37.41133333333333,-16.299700000000012,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,20260615-214712_candidate_adaptive_c1_ordering_default_trial1_DMAtc_b0e6ff1c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214712_candidate_adaptive_c1_ordering_default_trial1_DMAtc_b0e6ff1c
adaptive_c1_ordering_default,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,-1.3333333333339397,-0.012433944668951877,0.5886666666666684,1.5734982269187638,-0.045533333333327874,False,10722.0,10723.333333333334,38.0,37.41133333333333,-16.458000000000002,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,20260615-214734_candidate_adaptive_c1_ordering_default_trial2_DMAtc_fb447076,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214734_candidate_adaptive_c1_ordering_default_trial2_DMAtc_fb447076
adaptive_c1_ordering_default,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,-0.33333333333393966,-0.00310848616724221,-1.1443333333333285,-3.058787889587813,0.11776666666666813,True,10723.0,10723.333333333334,36.267,37.41133333333333,-16.294700000000006,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,20260615-214757_candidate_adaptive_c1_ordering_default_trial3_DMAtc_a971e295,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214757_candidate_adaptive_c1_ordering_default_trial3_DMAtc_a971e295
adaptive_c1_easy_first,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-49.0,-0.8244994110718492,0.9670000000000023,7.119193109033368,0.39330000000000354,True,5894.0,5943.0,14.55,13.582999999999998,39.431,39.037699999999994,easy,9.317073170731707,8.317073170731707,17505,True,1,False,1.0,20260615-214819_candidate_adaptive_c1_easy_first_trial1_pcitc_49e0d46a,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214819_candidate_adaptive_c1_easy_first_trial1_pcitc_49e0d46a
